LOCAL-141410;Freguesia;Asseiceira
LOCAL-141411;Freguesia;São Sebastião
LOCAL-141415;Freguesia;Azambujeira e Malaqueijo
LOCAL-141416;Freguesia;Marmeleira e Assentiz
LOCAL-141417;Freguesia;Outeiro da Cortiçada e Arruda dos Pisões
LOCAL-141418;Freguesia;São João da Ribeira e Ribeira de São João
LOCAL-141500;Concelho;Salvaterra de Magos
LOCAL-141502;Freguesia;Marinhais
LOCAL-141503;Freguesia;Muge
LOCAL-141507;Freguesia;Glória do Ribatejo e Granho
LOCAL-141508;Freguesia;Salvaterra de Magos e Foros de Salvaterra
LOCAL-141600;Concelho;Santarém
LOCAL-141601;Freguesia;Abitureiras
LOCAL-141602;Freguesia;Abrã
LOCAL-141604;Freguesia;Alcanede
LOCAL-141605;Freguesia;Alcanhões
LOCAL-141606;Freguesia;Almoster
LOCAL-141607;Freguesia;Amiais de Baixo
LOCAL-141608;Freguesia;Arneiro das Milhariças
LOCAL-141613;Freguesia;Moçarria
LOCAL-141614;Freguesia;Pernes
LOCAL-141616;Freguesia;Póvoa da Isenta
LOCAL-141625;Freguesia;Vale de Santarém
LOCAL-141628;Freguesia;Gançaria
LOCAL-141629;Freguesia;Achete, Azoia de Baixo e Póvoa de Santarém
LOCAL-141630;Freguesia;Azoia de Cima e Tremês
LOCAL-141631;Freguesia;Casével e Vaqueiros
LOCAL-141632;Freguesia;Romeira e Várzea
LOCAL-141633;Freguesia;Cidade de Santarém
LOCAL-141634;Freguesia;São Vicente do Paul e Vale de Figueira
LOCAL-141700;Concelho;Sardoal
LOCAL-141701;Freguesia;Alcaravela
LOCAL-141702;Freguesia;Santiago de Montalegre
LOCAL-141703;Freguesia;Sardoal
LOCAL-141704;Freguesia;Valhascos
LOCAL-141800;Concelho;Tomar
LOCAL-141802;Freguesia;Asseiceira
LOCAL-141804;Freguesia;Carregueiros
LOCAL-141808;Freguesia;Olalhas
LOCAL-141809;Freguesia;Paialvo
LOCAL-141813;Freguesia;São Pedro de Tomar
LOCAL-141814;Freguesia;Sabacheira
LOCAL-141817;Freguesia;Além da Ribeira e Pedreira
LOCAL-141818;Freguesia;Casais e Alviobeira
LOCAL-141819;Freguesia;Madalena e Beselga
LOCAL-141820;Freguesia;Serra e Junceira
LOCAL-141821;Freguesia;São João Baptista e Santa Maria dos Olivais
LOCAL-141900;Concelho;Torres Novas
LOCAL-141902;Freguesia;Assentiz
LOCAL-141904;Freguesia;Chancelaria
LOCAL-141909;Freguesia;Pedrógão
LOCAL-141910;Freguesia;Riachos
LOCAL-141916;Freguesia;Zibreira
LOCAL-141917;Freguesia;Meia Via
LOCAL-141918;Freguesia;Brogueira, Parceiros de Igreja e Alcorochel
LOCAL-141919;Freguesia;Olaia e Paço
LOCAL-141920;Freguesia;Torres Novas (Santa Maria, Salvador e Santiago)
LOCAL-141921;Freguesia;Torres Novas (São Pedro), Lapas e Ribeira Branca
LOCAL-142000;Concelho;Vila Nova da Barquinha
LOCAL-142001;Freguesia;Atalaia
LOCAL-142002;Freguesia;Praia do Ribatejo
LOCAL-142003;Freguesia;Tancos
LOCAL-142006;Freguesia;Vila Nova da Barquinha
LOCAL-142100;Concelho;Ourém
LOCAL-142101;Freguesia;Alburitel
LOCAL-142102;Freguesia;Atouguia
LOCAL-142104;Freguesia;Caxarias
LOCAL-142105;Freguesia;Espite
LOCAL-142106;Freguesia;Fátima
LOCAL-142111;Freguesia;Nossa Senhora das Misericórdias
LOCAL-142113;Freguesia;Seiça
LOCAL-142114;Freguesia;Urqueira
LOCAL-142115;Freguesia;Nossa Senhora da Piedade
LOCAL-142119;Freguesia;Freixianda, Ribeira do Fárrio e Formigais
LOCAL-142120;Freguesia;Gondemaria e Olival
LOCAL-142121;Freguesia;Matas e Cercal
LOCAL-142122;Freguesia;Rio de Couros e Casal dos Bernardos
LOCAL-150000;Distrito;Setúbal
LOCAL-150100;Concelho;Alcácer do Sal
LOCAL-150104;Freguesia;Torrão
LOCAL-150105;Freguesia;São Martinho
LOCAL-150106;Freguesia;Comporta
LOCAL-150107;Freguesia;Santa Maria do Castelo e Santiago e Santa Susana
LOCAL-150200;Concelho;Alcochete
LOCAL-150201;Freguesia;Alcochete
LOCAL-150202;Freguesia;Samouco
LOCAL-150203;Freguesia;São Francisco
LOCAL-150300;Concelho;Almada
LOCAL-150303;Freguesia;Costa da Caparica
LOCAL-150312;Freguesia;Almada, Cova da Piedade, Pragal e Cacilhas
LOCAL-150313;Freguesia;Caparica e Trafaria
LOCAL-150314;Freguesia;Charneca de Caparica e Sobreda
LOCAL-150315;Freguesia;Laranjeiro e Feijó
LOCAL-150400;Concelho;Barreiro
LOCAL-150407;Freguesia;Santo António da Charneca
LOCAL-150409;Freguesia;Alto do Seixalinho, Santo André e Verderena
LOCAL-150410;Freguesia;Barreiro e Lavradio
LOCAL-150411;Freguesia;Palhais e Coina
LOCAL-150500;Concelho;Grândola
LOCAL-150501;Freguesia;Azinheira dos Barros e São Mamede do Sádão
LOCAL-150503;Freguesia;Melides
LOCAL-150505;Freguesia;Carvalhal
LOCAL-150506;Freguesia;Grândola e Santa Margarida da Serra
LOCAL-150600;Concelho;Moita
LOCAL-150601;Freguesia;Alhos Vedros
LOCAL-150603;Freguesia;Moita
LOCAL-150607;Freguesia;Baixa da Banheira e Vale da Amoreira
LOCAL-150608;Freguesia;Gaio-Rosário e Sarilhos Pequenos
LOCAL-150700;Concelho;Montijo
LOCAL-150701;Freguesia;Canha
LOCAL-150704;Freguesia;Sarilhos Grandes
LOCAL-150709;Freguesia;Atalaia e Alto Estanqueiro-Jardia
LOCAL-150710;Freguesia;Montijo e Afonsoeiro
LOCAL-150711;Freguesia;Pegões
LOCAL-150800;Concelho;Palmela
LOCAL-150802;Freguesia;Palmela
LOCAL-150803;Freguesia;Pinhal Novo
LOCAL-150804;Freguesia;Quinta do Anjo
LOCAL-150806;Freguesia;Poceirão e Marateca
LOCAL-150900;Concelho;Santiago do Cacém
LOCAL-150901;Freguesia;Abela
LOCAL-150902;Freguesia;Alvalade
LOCAL-150903;Freguesia;Cercal
LOCAL-150904;Freguesia;Ermidas-Sado
LOCAL-150907;Freguesia;Santo André
LOCAL-150910;Freguesia;São Francisco da Serra
LOCAL-150912;Freguesia;Santiago do Cacém, S.Cruz e S.Bartolomeu da Serra
LOCAL-150913;Freguesia;São Domingos e Vale de Água
LOCAL-151000;Concelho;Seixal
LOCAL-151002;Freguesia;Amora
LOCAL-151005;Freguesia;Corroios
LOCAL-151006;Freguesia;Fernão Ferro
LOCAL-151007;Freguesia;Seixal, Arrentela e Aldeia de Paio Pires
LOCAL-151100;Concelho;Sesimbra
LOCAL-151101;Freguesia;Sesimbra (Castelo)
LOCAL-151102;Freguesia;Sesimbra (Santiago)
LOCAL-151103;Freguesia;Quinta do Conde
LOCAL-151200;Concelho;Setúbal
LOCAL-151205;Freguesia;Setúbal (São Sebastião)
LOCAL-151207;Freguesia;Gâmbia-Pontes-Alto da Guerra
LOCAL-151208;Freguesia;Sado
LOCAL-151209;Freguesia;Azeitão (São Lourenço e São Simão)
LOCAL-151210;Freguesia;S.Julião, N.S. da Anunciada e S.Maria da Graça
LOCAL-151300;Concelho;Sines
LOCAL-151301;Freguesia;Sines
LOCAL-151302;Freguesia;Porto Covo
LOCAL-160000;Distrito;Viana do Castelo
LOCAL-160100;Concelho;Arcos de Valdevez
LOCAL-160101;Freguesia;Aboim das Choças
LOCAL-160102;Freguesia;Aguiã
LOCAL-160104;Freguesia;Ázere
LOCAL-160105;Freguesia;Cabana Maior
LOCAL-160106;Freguesia;Cabreiro
LOCAL-160108;Freguesia;Cendufe
LOCAL-160109;Freguesia;Couto
LOCAL-160113;Freguesia;Gavieira
LOCAL-160115;Freguesia;Gondoriz
LOCAL-160121;Freguesia;Miranda
LOCAL-160122;Freguesia;Monte Redondo
LOCAL-160123;Freguesia;Oliveira
LOCAL-160124;Freguesia;Paçô
LOCAL-160125;Freguesia;Padroso
LOCAL-160128;Freguesia;Prozelo
LOCAL-160130;Freguesia;Rio Frio
LOCAL-160131;Freguesia;Rio de Moinhos
LOCAL-160133;Freguesia;Sabadim
LOCAL-160142;Freguesia;Jolda (São Paio)
LOCAL-160144;Freguesia;Senharei
LOCAL-160145;Freguesia;Sistelo
LOCAL-160146;Freguesia;Soajo
LOCAL-160149;Freguesia;Vale
LOCAL-160152;Freguesia;Alvora e Loureda
LOCAL-160153;Freguesia;Arcos de Valdevez (São Paio) e Giela
LOCAL-160154;Freguesia;Arcos de Valdevez (Salvador), Vila Fonche e Parada
LOCAL-160155;Freguesia;Eiras e Mei
LOCAL-160156;Freguesia;Grade e Carralcova
LOCAL-160157;Freguesia;Guilhadeses e Santar
LOCAL-160158;Freguesia;Jolda (Madalena) e Rio Cabrão
LOCAL-160159;Freguesia;Padreiro (Salvador e Santa Cristina)
LOCAL-160160;Freguesia;Portela e Extremo
LOCAL-160161;Freguesia;São Jorge e Ermelo
LOCAL-160162;Freguesia;Souto e Tabaçô
LOCAL-160163;Freguesia;Távora (Santa Maria e São Vicente)
LOCAL-160164;Freguesia;Vilela, São Cosme e São Damião e Sá
LOCAL-160200;Concelho;Caminha
LOCAL-160201;Freguesia;Âncora
LOCAL-160205;Freguesia;Argela
LOCAL-160209;Freguesia;Dem
LOCAL-160211;Freguesia;Lanhelas
LOCAL-160214;Freguesia;Riba de Âncora
LOCAL-160215;Freguesia;Seixas
LOCAL-160217;Freguesia;Vila Praia de Âncora
LOCAL-160218;Freguesia;Vilar de Mouros
LOCAL-160220;Freguesia;Vile
LOCAL-160221;Freguesia;Arga (Baixo, Cima e São João)
LOCAL-160222;Freguesia;Caminha (Matriz) e Vilarelho
LOCAL-160223;Freguesia;Gondar e Orbacém
LOCAL-160224;Freguesia;Moledo e Cristelo
LOCAL-160225;Freguesia;Venade e Azevedo
LOCAL-160300;Concelho;Melgaço
LOCAL-160301;Freguesia;Alvaredo
LOCAL-160304;Freguesia;Cousso
LOCAL-160305;Freguesia;Cristoval
LOCAL-160307;Freguesia;Fiães
LOCAL-160308;Freguesia;Gave
LOCAL-160311;Freguesia;Paderne
LOCAL-160313;Freguesia;Penso
LOCAL-160317;Freguesia;São Paio
LOCAL-160319;Freguesia;Castro Laboreiro e Lamas de Mouro
LOCAL-160320;Freguesia;Chaviães e Paços
LOCAL-160321;Freguesia;Parada do Monte e Cubalhão
LOCAL-160322;Freguesia;Prado e Remoães
LOCAL-160323;Freguesia;Vila e Roussas
LOCAL-160400;Concelho;Monção
LOCAL-160401;Freguesia;Abedim
LOCAL-160404;Freguesia;Barbeita
LOCAL-160405;Freguesia;Barroças e Taias
LOCAL-160406;Freguesia;Bela
LOCAL-160407;Freguesia;Cambeses
LOCAL-160410;Freguesia;Lara
LOCAL-160411;Freguesia;Longos Vales
LOCAL-160415;Freguesia;Merufe
LOCAL-160418;Freguesia;Moreira
LOCAL-160420;Freguesia;Pias
LOCAL-160421;Freguesia;Pinheiros
LOCAL-160422;Freguesia;Podame
LOCAL-160423;Freguesia;Portela
LOCAL-160424;Freguesia;Riba de Mouro
LOCAL-160427;Freguesia;Segude
LOCAL-160428;Freguesia;Tangil
LOCAL-160431;Freguesia;Trute
LOCAL-160434;Freguesia;Anhões e Luzio
LOCAL-160435;Freguesia;Ceivães e Badim
LOCAL-160436;Freguesia;Mazedo e Cortes
LOCAL-160437;Freguesia;Messegães, Valadares e Sá
LOCAL-160438;Freguesia;Monção e Troviscoso
LOCAL-160439;Freguesia;Sago, Lordelo e Parada
LOCAL-160440;Freguesia;Troporiz e Lapela
LOCAL-160500;Concelho;Paredes de Coura
LOCAL-160501;Freguesia;Agualonga
LOCAL-160503;Freguesia;Castanheira
LOCAL-160505;Freguesia;Coura
LOCAL-160507;Freguesia;Cunha
LOCAL-160510;Freguesia;Infesta
LOCAL-160513;Freguesia;Mozelos
LOCAL-160514;Freguesia;Padornelo
LOCAL-160515;Freguesia;Parada
LOCAL-160519;Freguesia;Romarigães
LOCAL-160520;Freguesia;Rubiães
LOCAL-160521;Freguesia;Vascões
LOCAL-160522;Freguesia;Bico e Cristelo
LOCAL-160523;Freguesia;Cossourado e Linhares
LOCAL-160524;Freguesia;Formariz e Ferreira
LOCAL-160525;Freguesia;Insalde e Porreiras
LOCAL-160526;Freguesia;Paredes de Coura e Resende
LOCAL-160600;Concelho;Ponte da Barca
LOCAL-160601;Freguesia;Azias
LOCAL-160602;Freguesia;Boivães
LOCAL-160603;Freguesia;Bravães
LOCAL-160604;Freguesia;Britelo
LOCAL-160606;Freguesia;Cuide de Vila Verde
LOCAL-160611;Freguesia;Lavradas
LOCAL-160612;Freguesia;Lindoso
LOCAL-160613;Freguesia;Nogueira
LOCAL-160614;Freguesia;Oleiros
LOCAL-160619;Freguesia;Sampriz
LOCAL-160623;Freguesia;Vade (São Pedro)
LOCAL-160624;Freguesia;Vade (São Tomé)
LOCAL-160626;Freguesia;Crasto, Ruivos e Grovelas
LOCAL-160627;Freguesia;Entre Ambos-os-Rios, Ermida e Germil
LOCAL-160628;Freguesia;Ponte da Barca, V.N. Muía, Paço Vedro Magalhães
LOCAL-160629;Freguesia;Touvedo (São Lourenço e Salvador)
LOCAL-160630;Freguesia;Vila Chã (São João Baptista e Santiago)
LOCAL-160700;Concelho;Ponte de Lima
LOCAL-160701;Freguesia;Anais
LOCAL-160703;Freguesia;São Pedro d'Arcos
LOCAL-160704;Freguesia;Arcozelo
LOCAL-160707;Freguesia;Beiral do Lima
LOCAL-160708;Freguesia;Bertiandos
LOCAL-160709;Freguesia;Boalhosa
LOCAL-160710;Freguesia;Brandara
LOCAL-160713;Freguesia;Calheiros
LOCAL-160714;Freguesia;Calvelo
LOCAL-160716;Freguesia;Correlhã
LOCAL-160717;Freguesia;Estorãos
LOCAL-160718;Freguesia;Facha
LOCAL-160719;Freguesia;Feitosa
LOCAL-160721;Freguesia;Fontão
LOCAL-160724;Freguesia;Friastelas
LOCAL-160726;Freguesia;Gandra
LOCAL-160727;Freguesia;Gemieira
LOCAL-160728;Freguesia;Gondufe
LOCAL-160729;Freguesia;Labruja
LOCAL-160734;Freguesia;Poiares
LOCAL-160737;Freguesia;Refóios do Lima
LOCAL-160739;Freguesia;Ribeira
LOCAL-160740;Freguesia;Sá
LOCAL-160742;Freguesia;Santa Comba
LOCAL-160743;Freguesia;Santa Cruz do Lima
LOCAL-160744;Freguesia;Rebordões (Santa Maria)
LOCAL-160745;Freguesia;Seara
LOCAL-160746;Freguesia;Serdedelo
LOCAL-160747;Freguesia;Rebordões (Souto)
LOCAL-160750;Freguesia;Vitorino das Donas
LOCAL-160752;Freguesia;Arca e Ponte de Lima
LOCAL-160753;Freguesia;Ardegão, Freixo e Mato
LOCAL-160754;Freguesia;Associação de freguesias do Vale do Neiva
LOCAL-160755;Freguesia;Bárrio e Cepões
LOCAL-160756;Freguesia;Cabaços e Fojo Lobal
LOCAL-160757;Freguesia;Cabração e Moreira do Lima
LOCAL-160758;Freguesia;Fornelos e Queijada
LOCAL-160759;Freguesia;Labrujó, Rendufe e Vilar do Monte
LOCAL-160760;Freguesia;Navió e Vitorino dos Piães
LOCAL-160800;Concelho;Valença
LOCAL-160802;Freguesia;Boivão
LOCAL-160803;Freguesia;Cerdal
LOCAL-160805;Freguesia;Fontoura
LOCAL-160806;Freguesia;Friestas
LOCAL-160808;Freguesia;Ganfei
LOCAL-160812;Freguesia;São Pedro da Torre
LOCAL-160816;Freguesia;Verdoejo
LOCAL-160817;Freguesia;Gandra e Taião
LOCAL-160818;Freguesia;Gondomil e Sanfins
LOCAL-160819;Freguesia;São Julião e Silva
LOCAL-160820;Freguesia;Valença, Cristelo Covo e Arão
LOCAL-160900;Concelho;Viana do Castelo
LOCAL-160901;Freguesia;Afife
LOCAL-160902;Freguesia;Alvarães
LOCAL-160903;Freguesia;Amonde
LOCAL-160904;Freguesia;Anha
LOCAL-160905;Freguesia;Areosa
LOCAL-160908;Freguesia;Carreço
LOCAL-160910;Freguesia;Castelo do Neiva
LOCAL-160911;Freguesia;Darque
LOCAL-160914;Freguesia;Freixieiro de Soutelo
LOCAL-160915;Freguesia;Lanheses
LOCAL-160920;Freguesia;Montaria
LOCAL-160922;Freguesia;Mujães
LOCAL-160923;Freguesia;São Romão de Neiva
LOCAL-160925;Freguesia;Outeiro
LOCAL-160926;Freguesia;Perre
LOCAL-160928;Freguesia;Santa Marta de Portuzelo
LOCAL-160935;Freguesia;Vila Franca
LOCAL-160938;Freguesia;Vila de Punhe
LOCAL-160940;Freguesia;Chafé
LOCAL-160941;Freguesia;Barroselas e Carvoeiro
LOCAL-160942;Freguesia;Cardielos e Serreleis
LOCAL-160943;Freguesia;Geraz do Lima e Deão
LOCAL-160944;Freguesia;Mazarefes e Vila Fria
LOCAL-160945;Freguesia;Nogueira, Meixedo e Vilar de Murteda
LOCAL-160946;Freguesia;Subportela, Deocriste e Portela Susã
LOCAL-160947;Freguesia;Torre e Vila Mou
LOCAL-160948;Freguesia;Santa Maria Maior e Monserrate e Meadela
LOCAL-161000;Concelho;Vila Nova de Cerveira
LOCAL-161003;Freguesia;Cornes
LOCAL-161004;Freguesia;Covas
LOCAL-161006;Freguesia;Gondarém
LOCAL-161007;Freguesia;Loivo
LOCAL-161009;Freguesia;Mentrestido
LOCAL-161012;Freguesia;Sapardos
LOCAL-161013;Freguesia;Sopo
LOCAL-161016;Freguesia;Campos e Vila Meã
LOCAL-161017;Freguesia;Candemil e Gondar
LOCAL-161018;Freguesia;Reboreda e Nogueira
LOCAL-161019;Freguesia;Vila Nova de Cerveira e Lovelhe
LOCAL-170000;Distrito;Vila Real
LOCAL-170100;Concelho;Alijó
LOCAL-170101;Freguesia;Alijó
LOCAL-170107;Freguesia;Favaios
LOCAL-170108;Freguesia;Pegarinhos
LOCAL-170109;Freguesia;Pinhão
LOCAL-170112;Freguesia;Sanfins do Douro
LOCAL-170113;Freguesia;Santa Eugénia
LOCAL-170114;Freguesia;São Mamede de Ribatua
LOCAL-170116;Freguesia;Vila Chã
LOCAL-170117;Freguesia;Vila Verde
LOCAL-170118;Freguesia;Vilar de Maçada
LOCAL-170120;Freguesia;Carlão e Amieiro
LOCAL-170121;Freguesia;Castedo e Cotas
LOCAL-170122;Freguesia;Pópulo e Ribalonga
LOCAL-170123;Freguesia;Vale de Mendiz, Casal de Loivos e Vilarinho
LOCAL-170200;Concelho;Boticas
LOCAL-170203;Freguesia;Beça
LOCAL-170208;Freguesia;Covas do Barroso
LOCAL-170210;Freguesia;Dornelas
LOCAL-170213;Freguesia;Pinho
LOCAL-170215;Freguesia;Sapiãos
LOCAL-170217;Freguesia;Alturas do Barroso e Cerdedo
LOCAL-170218;Freguesia;Ardãos e Bobadela
LOCAL-170219;Freguesia;Boticas e Granja
LOCAL-170220;Freguesia;Codessoso, Curros e Fiães do Tâmega
LOCAL-170221;Freguesia;Vilar e Viveiro
LOCAL-170300;Concelho;Chaves
LOCAL-170301;Freguesia;Águas Frias
LOCAL-170302;Freguesia;Anelhe
LOCAL-170305;Freguesia;Bustelo
LOCAL-170309;Freguesia;Cimo de Vila da Castanheira
LOCAL-170310;Freguesia;Curalha
LOCAL-170312;Freguesia;Ervededo
LOCAL-170313;Freguesia;Faiões
LOCAL-170314;Freguesia;Lama de Arcos
LOCAL-170316;Freguesia;Mairos
LOCAL-170317;Freguesia;Moreiras
LOCAL-170318;Freguesia;Nogueira da Montanha
LOCAL-170320;Freguesia;Oura
LOCAL-170321;Freguesia;Outeiro Seco
LOCAL-170322;Freguesia;Paradela
LOCAL-170324;Freguesia;Redondelo
LOCAL-170327;Freguesia;Sanfins
LOCAL-170329;Freguesia;Santa Leocádia
LOCAL-170330;Freguesia;Santo António de Monforte
LOCAL-170331;Freguesia;Santo Estêvão
LOCAL-170333;Freguesia;São Pedro de Agostém
LOCAL-170334;Freguesia;São Vicente
LOCAL-170340;Freguesia;Tronco
LOCAL-170341;Freguesia;Vale de Anta
LOCAL-170343;Freguesia;Vila Verde da Raia
LOCAL-170344;Freguesia;Vilar de Nantes
LOCAL-170345;Freguesia;Vilarelho da Raia
LOCAL-170347;Freguesia;Vilas Boas
LOCAL-170348;Freguesia;Vilela Seca
LOCAL-170349;Freguesia;Vilela do Tâmega
LOCAL-170350;Freguesia;Santa Maria Maior
LOCAL-170353;Freguesia;Planalto de Monforte (Oucidres e Bobadela)
LOCAL-170354;Freguesia;Madalena e Samaiões
LOCAL-170355;Freguesia;Eiras, São Julião de Montenegro e Cela
LOCAL-170356;Freguesia;Calvão e Soutelinho da Raia
LOCAL-170357;Freguesia;Loivos e Póvoa de Agrações
LOCAL-170358;Freguesia;Santa Cruz/Trindade e Sanjurge
LOCAL-170359;Freguesia;Soutelo e Seara Velha
LOCAL-170360;Freguesia;Travancas e Roriz
LOCAL-170361;Freguesia;Vidago, Arcossó, Selhariz, Vilarinho Paranheiras
LOCAL-170400;Concelho;Mesão Frio
LOCAL-170401;Freguesia;Barqueiros
LOCAL-170402;Freguesia;Cidadelhe
LOCAL-170403;Freguesia;Oliveira
LOCAL-170407;Freguesia;Vila Marim
LOCAL-170408;Freguesia;Mesão Frio (Santo André)
LOCAL-170500;Concelho;Mondim de Basto
LOCAL-170501;Freguesia;Atei
LOCAL-170502;Freguesia;Bilhó
LOCAL-170505;Freguesia;São Cristóvão de Mondim de Basto
LOCAL-170508;Freguesia;Vilar de Ferreiros
LOCAL-170509;Freguesia;Campanhó e Paradança
LOCAL-170510;Freguesia;Ermelo e Pardelhas
LOCAL-170600;Concelho;Montalegre
LOCAL-170601;Freguesia;Cabril
LOCAL-170603;Freguesia;Cervos
LOCAL-170604;Freguesia;Chã
LOCAL-170607;Freguesia;Covelo do Gerês
LOCAL-170609;Freguesia;Ferral
LOCAL-170612;Freguesia;Gralhas
LOCAL-170616;Freguesia;Morgade
LOCAL-170618;Freguesia;Negrões
LOCAL-170619;Freguesia;Outeiro
LOCAL-170623;Freguesia;Pitões das Junias
LOCAL-170625;Freguesia;Reigoso
LOCAL-170626;Freguesia;Salto
LOCAL-170627;Freguesia;Santo André
LOCAL-170629;Freguesia;Sarraquinhos
LOCAL-170631;Freguesia;Solveira
LOCAL-170632;Freguesia;Tourém
LOCAL-170635;Freguesia;Vila da Ponte
LOCAL-170636;Freguesia;Cambeses do Rio, Donões e Mourilhe
LOCAL-170637;Freguesia;Meixedo e Padornelos
LOCAL-170638;Freguesia;Montalegre e Padroso
LOCAL-170639;Freguesia;Paradela, Contim e Fiães
LOCAL-170640;Freguesia;Sezelhe e Covelães
LOCAL-170641;Freguesia;Venda Nova e Pondras
LOCAL-170642;Freguesia;Viade de Baixo e Fervidelas
LOCAL-170643;Freguesia;Vilar de Perdizes e Meixide
LOCAL-170700;Concelho;Murça
LOCAL-170701;Freguesia;Candedo
LOCAL-170703;Freguesia;Fiolhoso
LOCAL-170704;Freguesia;Jou
LOCAL-170705;Freguesia;Murça
LOCAL-170708;Freguesia;Valongo de Milhais
LOCAL-170710;Freguesia;Carva e Vilares
LOCAL-170711;Freguesia;Noura e Palheiros
LOCAL-170800;Concelho;Peso da Régua
LOCAL-170802;Freguesia;Fontelas
LOCAL-170805;Freguesia;Loureiro
LOCAL-170809;Freguesia;Sedielos
LOCAL-170810;Freguesia;Vilarinho dos Freires
LOCAL-170813;Freguesia;Galafura e Covelinhas
LOCAL-170814;Freguesia;Moura Morta e Vinhós
LOCAL-170815;Freguesia;Peso da Régua e Godim
LOCAL-170816;Freguesia;Poiares e Canelas
LOCAL-170900;Concelho;Ribeira de Pena
LOCAL-170901;Freguesia;Alvadia
LOCAL-170902;Freguesia;Canedo
LOCAL-170906;Freguesia;Santa Marinha
LOCAL-170908;Freguesia;Cerva e Limões
LOCAL-170909;Freguesia;Salvador e Santo Aleixo de Além-Tâmega
LOCAL-171000;Concelho;Sabrosa
LOCAL-171001;Freguesia;Celeirós
LOCAL-171002;Freguesia;Covas do Douro
LOCAL-171004;Freguesia;Gouvinhas
LOCAL-171005;Freguesia;Parada de Pinhão
LOCAL-171007;Freguesia;Paços
LOCAL-171009;Freguesia;Sabrosa
LOCAL-171011;Freguesia;São Lourenço de Ribapinhão
LOCAL-171013;Freguesia;Souto Maior
LOCAL-171014;Freguesia;Torre do Pinhão
LOCAL-171015;Freguesia;Vilarinho de São Romão
LOCAL-171016;Freguesia;Provesende, Gouvães e S.Cristóvão do Douro
LOCAL-171017;Freguesia;São Martinho de Antas e Paradela de Guiães
LOCAL-171100;Concelho;Santa Marta de Penaguião
LOCAL-171101;Freguesia;Alvações do Corgo
LOCAL-171102;Freguesia;Cumieira
LOCAL-171103;Freguesia;Fontes
LOCAL-171106;Freguesia;Medrões
LOCAL-171110;Freguesia;Sever
LOCAL-171111;Freguesia;Lobrigos (S.Miguel e S.João Baptista) e Sanhoane
LOCAL-171112;Freguesia;Louredo e Fornelos
LOCAL-171200;Concelho;Valpaços
LOCAL-171201;Freguesia;Água Revés e Crasto
LOCAL-171203;Freguesia;Algeriz
LOCAL-171205;Freguesia;Bouçoães
LOCAL-171206;Freguesia;Canaveses
LOCAL-171209;Freguesia;Ervões
LOCAL-171211;Freguesia;Fornos do Pinhal
LOCAL-171212;Freguesia;Friões
LOCAL-171215;Freguesia;Padrela e Tazem
LOCAL-171216;Freguesia;Possacos
LOCAL-171217;Freguesia;Rio Torto
LOCAL-171219;Freguesia;Santa Maria de Emeres
LOCAL-171220;Freguesia;Santa Valha
LOCAL-171221;Freguesia;Santiago da Ribeira de Alhariz
LOCAL-171222;Freguesia;São João da Corveira
LOCAL-171223;Freguesia;São Pedro de Veiga de Lila
LOCAL-171224;Freguesia;Serapicos
LOCAL-171227;Freguesia;Vales
LOCAL-171229;Freguesia;Vassal
LOCAL-171230;Freguesia;Veiga de Lila
LOCAL-171231;Freguesia;Vilarandelo
LOCAL-171232;Freguesia;Carrazedo de Montenegro e Curros
LOCAL-171233;Freguesia;Lebução, Fiães e Nozelos
LOCAL-171234;Freguesia;Sonim e Barreiros
LOCAL-171235;Freguesia;Tinhela e Alvarelhos
LOCAL-171236;Freguesia;Valpaços e Sanfins
LOCAL-171300;Concelho;Vila Pouca de Aguiar
LOCAL-171302;Freguesia;Alfarela de Jales
LOCAL-171303;Freguesia;Bornes de Aguiar
LOCAL-171304;Freguesia;Bragado
LOCAL-171305;Freguesia;Capeludos
LOCAL-171310;Freguesia;Soutelo de Aguiar
LOCAL-171311;Freguesia;Telões
LOCAL-171312;Freguesia;Tresminas
LOCAL-171313;Freguesia;Valoura
LOCAL-171314;Freguesia;Vila Pouca de Aguiar
LOCAL-171315;Freguesia;Vreia de Bornes
LOCAL-171316;Freguesia;Vreia de Jales
LOCAL-171317;Freguesia;Sabroso de Aguiar
LOCAL-171319;Freguesia;Alvão
LOCAL-171320;Freguesia;Pensalvos e Parada de Monteiros
LOCAL-171400;Concelho;Vila Real
LOCAL-171401;Freguesia;Abaças
LOCAL-171403;Freguesia;Andrães
LOCAL-171404;Freguesia;Arroios
LOCAL-171406;Freguesia;Campeã
LOCAL-171409;Freguesia;Folhadela
LOCAL-171410;Freguesia;Guiães
LOCAL-171414;Freguesia;Lordelo
LOCAL-171415;Freguesia;Mateus
LOCAL-171416;Freguesia;Mondrões
LOCAL-171420;Freguesia;Parada de Cunhos
LOCAL-171426;Freguesia;Torgueda
LOCAL-171429;Freguesia;Vila Marim
LOCAL-171431;Freguesia;Adoufe e Vilarinho de Samardã
LOCAL-171432;Freguesia;Borbela e Lamas de Olo
LOCAL-171433;Freguesia;Constantim e Vale de Nogueiras
LOCAL-171434;Freguesia;Mouçós e Lamares
LOCAL-171435;Freguesia;Nogueira e Ermida
LOCAL-171436;Freguesia;Pena, Quintã e Vila Cova
